Measure,Port Name,Year of Date,Value
Train Passengers,Calexico East,2013,259
Train Passengers,Calexico,2013,0
Train Passengers,Brownsville,2013,0
Train Passengers,Andrade,2013,0
Train Passengers,Tornillo,2012,0
Train Passengers,Tecate,2012,0
Train Passengers,Sasabe,2012,0
Train Passengers,Santa Teresa,2012,0
Train Passengers,San Ysidro,2012,0
Train Passengers,San Luis,2012,0
Train Passengers,Roma,2012,0
Train Passengers,Rio Grande City,2012,0
Train Passengers,Progreso,2012,0
Train Passengers,Presidio,2012,0
Train Passengers,Otay Mesa,2012,430
Train Passengers,Nogales,2012,2628
Train Passengers,Naco,2012,0
Train Passengers,Lukeville,2012,0
Train Passengers,Laredo,2012,0
Train Passengers,Hidalgo,2012,0
Train Passengers,El Paso,2012,0
Train Passengers,Eagle Pass,2012,0
Train Passengers,Douglas,2012,0
Train Passengers,Del Rio,2012,0
Train Passengers,Columbus,2012,0
Train Passengers,Calexico East,2012,261
Train Passengers,Calexico,2012,0
Train Passengers,Brownsville,2012,0
Train Passengers,Andrade,2012,0
Train Passengers,Tornillo,2011,0
Train Passengers,Tecate,2011,0
Train Passengers,Sasabe,2011,0
Train Passengers,Santa Teresa,2011,0
Train Passengers,San Ysidro,2011,0
Train Passengers,San Luis,2011,0
Train Passengers,Roma,2011,0
Train Passengers,Rio Grande City,2011,0
Train Passengers,Progreso,2011,0
Train Passengers,Presidio,2011,0
Train Passengers,Otay Mesa,2011,458
Train Passengers,Nogales,2011,2836
Train Passengers,Naco,2011,0
Train Passengers,Lukeville,2011,0
Train Passengers,Laredo,2011,0
Train Passengers,Hidalgo,2011,0
Train Passengers,El Paso,2011,0
Train Passengers,Eagle Pass,2011,0
Train Passengers,Douglas,2011,0
Train Passengers,Del Rio,2011,0
Train Passengers,Columbus,2011,0
Train Passengers,Calexico East,2011,329
Train Passengers,Calexico,2011,0
Train Passengers,Brownsville,2011,0
Train Passengers,Andrade,2011,0
Train Passengers,Tornillo,2010,0
Train Passengers,Tecate,2010,0
Train Passengers,Sasabe,2010,0
Train Passengers,Santa Teresa,2010,0
Train Passengers,San Ysidro,2010,0
Train Passengers,San Luis,2010,0
Train Passengers,Roma,2010,0
Train Passengers,Rio Grande City,2010,0
Train Passengers,Progreso,2010,0
Train Passengers,Presidio,2010,0
Train Passengers,Otay Mesa,2010,452
Train Passengers,Nogales,2010,2408
Train Passengers,Naco,2010,0
Train Passengers,Lukeville,2010,0
Train Passengers,Laredo,2010,0
Train Passengers,Hidalgo,2010,0
Train Passengers,El Paso,2010,0
Train Passengers,Eagle Pass,2010,0
Train Passengers,Douglas,2010,0
Train Passengers,Del Rio,2010,0
Train Passengers,Columbus,2010,0
Train Passengers,Calexico East,2010,423
Train Passengers,Calexico,2010,0
Train Passengers,Brownsville,2010,0
Train Passengers,Andrade,2010,0
Train Passengers,Tornillo,2009,0
Train Passengers,Tecate,2009,881
Train Passengers,Sasabe,2009,0
Train Passengers,Santa Teresa,2009,0
Train Passengers,San Ysidro,2009,0
Train Passengers,San Luis,2009,0
Train Passengers,Roma,2009,0
Train Passengers,Rio Grande City,2009,0
Train Passengers,Progreso,2009,0
Train Passengers,Presidio,2009,0
Train Passengers,Otay Mesa,2009,492
Train Passengers,Nogales,2009,2252
Train Passengers,Naco,2009,0
Train Passengers,Lukeville,2009,0
Train Passengers,Laredo,2009,0
Train Passengers,Hidalgo,2009,0
Train Passengers,El Paso,2009,0
Train Passengers,Eagle Pass,2009,0
Train Passengers,Douglas,2009,0
Train Passengers,Del Rio,2009,0
Train Passengers,Columbus,2009,0
Train Passengers,Calexico East,2009,562
Train Passengers,Calexico,2009,0
Train Passengers,Brownsville,2009,0
Train Passengers,Andrade,2009,0
Train Passengers,Tornillo,2008,0
Train Passengers,Tecate,2008,2179
Train Passengers,Sasabe,2008,0
Train Passengers,Santa Teresa,2008,0
Train Passengers,San Ysidro,2008,0
Train Passengers,San Luis,2008,0
Train Passengers,Roma,2008,0
Train Passengers,Rio Grande City,2008,0
Train Passengers,Progreso,2008,0
Train Passengers,Presidio,2008,0
Train Passengers,Otay Mesa,2008,474
Train Passengers,Nogales,2008,2560
Train Passengers,Naco,2008,0
Train Passengers,Lukeville,2008,0
Train Passengers,Laredo,2008,0
Train Passengers,Hidalgo,2008,0
Train Passengers,El Paso,2008,9656
Train Passengers,Eagle Pass,2008,6616
Train Passengers,Douglas,2008,0
Train Passengers,Del Rio,2008,0
Train Passengers,Columbus,2008,0
Train Passengers,Calexico East,2008,531
Train Passengers,Calexico,2008,0
Train Passengers,Brownsville,2008,0
Train Passengers,Andrade,2008,0
Train Passengers,Tornillo,2007,0
Train Passengers,Tecate,2007,156
Train Passengers,Sasabe,2007,0
Train Passengers,Santa Teresa,2007,0
Train Passengers,San Ysidro,2007,0
Train Passengers,San Luis,2007,0
Train Passengers,Roma,2007,0
Train Passengers,Rio Grande City,2007,0
Train Passengers,Progreso,2007,0
Train Passengers,Presidio,2007,1
Train Passengers,Otay Mesa,2007,490
Train Passengers,Nogales,2007,2352
Train Passengers,Naco,2007,0
Train Passengers,Lukeville,2007,0
Train Passengers,Laredo,2007,0
Train Passengers,Hidalgo,2007,0
Train Passengers,El Paso,2007,10519
Train Passengers,Eagle Pass,2007,5940
Train Passengers,Douglas,2007,0
Train Passengers,Del Rio,2007,0
Train Passengers,Columbus,2007,0
Train Passengers,Calexico East,2007,694
Train Passengers,Calexico,2007,0
Train Passengers,Brownsville,2007,330
Train Passengers,Andrade,2007,0
Train Passengers,Tornillo,2006,0
Train Passengers,Tecate,2006,212
Train Passengers,Sasabe,2006,0
Train Passengers,Santa Teresa,2006,0
Train Passengers,San Ysidro,2006,0
Train Passengers,San Luis,2006,0
Train Passengers,Roma,2006,0
Train Passengers,Rio Grande City,2006,0
Train Passengers,Progreso,2006,0
Train Passengers,Presidio,2006,16
Train Passengers,Otay Mesa,2006,422
Train Passengers,Nogales,2006,2612
Train Passengers,Naco,2006,0
Train Passengers,Lukeville,2006,0
Train Passengers,Laredo,2006,0
Train Passengers,Hidalgo,2006,0
Train Passengers,El Paso,2006,11165
Train Passengers,Eagle Pass,2006,5348
Train Passengers,Douglas,2006,0
Train Passengers,Del Rio,2006,0
Train Passengers,Columbus,2006,0
Train Passengers,Calexico East,2006,1556
Train Passengers,Calexico,2006,0
Train Passengers,Brownsville,2006,173
Train Passengers,Andrade,2006,0
Train Passengers,Tornillo,2005,0
Train Passengers,Tecate,2005,255
Train Passengers,Sasabe,2005,0
Train Passengers,Santa Teresa,2005,0
Train Passengers,San Ysidro,2005,0
Train Passengers,San Luis,2005,0
Train Passengers,Roma,2005,0
Train Passengers,Rio Grande City,2005,0
Train Passengers,Progreso,2005,0
Train Passengers,Presidio,2005,24
Train Passengers,Otay Mesa,2005,478
Train Passengers,Nogales,2005,952
Train Passengers,Naco,2005,0
Train Passengers,Lukeville,2005,0
Train Passengers,Laredo,2005,0
Train Passengers,Hidalgo,2005,0
Train Passengers,El Paso,2005,7637
Train Passengers,Eagle Pass,2005,7248
Train Passengers,Douglas,2005,0
Train Passengers,Del Rio,2005,0
Train Passengers,Columbus,2005,0
Train Passengers,Calexico East,2005,1239
Train Passengers,Calexico,2005,0
Train Passengers,Brownsville,2005,0
Train Passengers,Andrade,2005,0
Train Passengers,Tornillo,2004,0
Train Passengers,Tecate,2004,34
Train Passengers,Sasabe,2004,0
Train Passengers,Santa Teresa,2004,0
Train Passengers,San Ysidro,2004,0
Train Passengers,San Luis,2004,0
Train Passengers,Roma,2004,0
Train Passengers,Rio Grande City,2004,0
Train Passengers,Progreso,2004,0
Train Passengers,Presidio,2004,0
Train Passengers,Otay Mesa,2004,510
Train Passengers,Nogales,2004,1656
Train Passengers,Naco,2004,0
Train Passengers,Lukeville,2004,0
Train Passengers,Laredo,2004,0
Train Passengers,Hidalgo,2004,0
Train Passengers,El Paso,2004,2234
Train Passengers,Eagle Pass,2004,6612
Train Passengers,Douglas,2004,0
Train Passengers,Del Rio,2004,0
Train Passengers,Columbus,2004,0
Train Passengers,Calexico East,2004,1618
Train Passengers,Calexico,2004,0
Train Passengers,Brownsville,2004,0
Train Passengers,Andrade,2004,0
Train Passengers,Tornillo,2003,0
Train Passengers,Tecate,2003,156
Train Passengers,Sasabe,2003,0
Train Passengers,Santa Teresa,2003,0
Train Passengers,San Ysidro,2003,0
Train Passengers,San Luis,2003,0
Train Passengers,Roma,2003,0
Train Passengers,Rio Grande City,2003,0
Train Passengers,Progreso,2003,0
Train Passengers,Presidio,2003,0
Train Passengers,Otay Mesa,2003,460
Train Passengers,Nogales,2003,1664
Train Passengers,Naco,2003,0
Train Passengers,Lukeville,2003,0
Train Passengers,Laredo,2003,0
Train Passengers,Hidalgo,2003,0
Train Passengers,El Paso,2003,1869
Train Passengers,Eagle Pass,2003,6496
Train Passengers,Douglas,2003,0
Train Passengers,Del Rio,2003,0
Train Passengers,Columbus,2003,0
Train Passengers,Calexico East,2003,1456
Train Passengers,Calexico,2003,0
Train Passengers,Brownsville,2003,0
Train Passengers,Andrade,2003,0
Train Passengers,Tornillo,2002,0
Train Passengers,Tecate,2002,1760
Train Passengers,Sasabe,2002,0
Train Passengers,Santa Teresa,2002,0
Train Passengers,San Ysidro,2002,0
Train Passengers,San Luis,2002,0
Train Passengers,Roma,2002,0
Train Passengers,Rio Grande City,2002,0
Train Passengers,Progreso,2002,0
Train Passengers,Presidio,2002,0
Train Passengers,Otay Mesa,2002,460
Train Passengers,Nogales,2002,2216
Train Passengers,Naco,2002,0
Train Passengers,Lukeville,2002,0
Train Passengers,Laredo,2002,0
Train Passengers,Hidalgo,2002,0
Train Passengers,El Paso,2002,1866
Train Passengers,Eagle Pass,2002,6872
Train Passengers,Douglas,2002,0
Train Passengers,Del Rio,2002,0
Train Passengers,Columbus,2002,0
Train Passengers,Calexico East,2002,1934
Train Passengers,Calexico,2002,0
Train Passengers,Brownsville,2002,0
Train Passengers,Andrade,2002,0
Train Passengers,Tornillo,2001,0
Train Passengers,Tecate,2001,5018
Train Passengers,Sasabe,2001,0
Train Passengers,Santa Teresa,2001,0
Train Passengers,San Ysidro,2001,0
Train Passengers,San Luis,2001,0
Train Passengers,Roma,2001,0
Train Passengers,Rio Grande City,2001,0
Train Passengers,Progreso,2001,0
Train Passengers,Presidio,2001,2
Train Passengers,Otay Mesa,2001,464
Train Passengers,Nogales,2001,2648
Train Passengers,Naco,2001,0
Train Passengers,Lukeville,2001,0
Train Passengers,Laredo,2001,0
Train Passengers,Hidalgo,2001,0
Train Passengers,El Paso,2001,2337
Train Passengers,Eagle Pass,2001,6704
Train Passengers,Douglas,2001,0
Train Passengers,Del Rio,2001,0
Train Passengers,Columbus,2001,0
Train Passengers,Calexico East,2001,1722
Train Passengers,Calexico,2001,0
Train Passengers,Brownsville,2001,0
Train Passengers,Andrade,2001,0
Train Passengers,Tornillo,2000,0
Train Passengers,Tecate,2000,3418
Train Passengers,Sasabe,2000,0
Train Passengers,Santa Teresa,2000,0
Train Passengers,San Ysidro,2000,0
Train Passengers,San Luis,2000,0
Train Passengers,Roma,2000,0
Train Passengers,Rio Grande City,2000,0
Train Passengers,Progreso,2000,0
Train Passengers,Presidio,2000,0
Train Passengers,Otay Mesa,2000,408
Train Passengers,Nogales,2000,4752
Train Passengers,Naco,2000,0
Train Passengers,Lukeville,2000,0
Train Passengers,Laredo,2000,0
Train Passengers,Hidalgo,2000,0
Train Passengers,El Paso,2000,2188
Train Passengers,Eagle Pass,2000,5792
Train Passengers,Douglas,2000,0
Train Passengers,Del Rio,2000,0
Train Passengers,Columbus,2000,0
Train Passengers,Calexico East,2000,1687
Train Passengers,Calexico,2000,9
Train Passengers,Brownsville,2000,0
Train Passengers,Andrade,2000,0
Train Passengers,Tornillo,1999,0
Train Passengers,Tecate,1999,7392
Train Passengers,Sasabe,1999,0
Train Passengers,Santa Teresa,1999,0
Train Passengers,San Ysidro,1999,0
Train Passengers,San Luis,1999,0
Train Passengers,Roma,1999,0
Train Passengers,Rio Grande City,1999,0
Train Passengers,Progreso,1999,0
Train Passengers,Presidio,1999,40
Train Passengers,Otay Mesa,1999,446
Train Passengers,Nogales,1999,900
Train Passengers,Naco,1999,0
Train Passengers,Lukeville,1999,0
Train Passengers,Laredo,1999,0
Train Passengers,Hidalgo,1999,0
Train Passengers,El Paso,1999,360
Train Passengers,Eagle Pass,1999,5288
Train Passengers,Douglas,1999,0
Train Passengers,Del Rio,1999,0
Train Passengers,Columbus,1999,0
Train Passengers,Calexico East,1999,1743
Train Passengers,Calexico,1999,0
Train Passengers,Brownsville,1999,0
Train Passengers,Andrade,1999,0
Train Passengers,Tornillo,1998,0
Train Passengers,Tecate,1998,5616
Train Passengers,Sasabe,1998,0
Train Passengers,Santa Teresa,1998,0
Train Passengers,San Ysidro,1998,0
Train Passengers,San Luis,1998,0
Train Passengers,Roma,1998,0
Train Passengers,Rio Grande City,1998,0
Train Passengers,Progreso,1998,0
Train Passengers,Presidio,1998,40
Train Passengers,Otay Mesa,1998,386
Train Passengers,Nogales,1998,0
Train Passengers,Naco,1998,0
Train Passengers,Lukeville,1998,0
Train Passengers,Laredo,1998,0
Train Passengers,Hidalgo,1998,0
Train Passengers,El Paso,1998,0
Train Passengers,Eagle Pass,1998,5060
Train Passengers,Douglas,1998,0
Train Passengers,Del Rio,1998,0
Train Passengers,Columbus,1998,0
Train Passengers,Calexico East,1998,1589
Train Passengers,Calexico,1998,0
Train Passengers,Brownsville,1998,0
Train Passengers,Andrade,1998,0
Train Passengers,Tornillo,1997,0
Train Passengers,Tecate,1997,4334
Train Passengers,Sasabe,1997,0
Train Passengers,Santa Teresa,1997,0
Train Passengers,San Ysidro,1997,0
Train Passengers,San Luis,1997,0
Train Passengers,Roma,1997,0
Train Passengers,Rio Grande City,1997,0
Train Passengers,Progreso,1997,0
Train Passengers,Presidio,1997,110
Train Passengers,Otay Mesa,1997,490
Train Passengers,Nogales,1997,0
Train Passengers,Naco,1997,0
Train Passengers,Lukeville,1997,0
Train Passengers,Laredo,1997,0
Train Passengers,Hidalgo,1997,0
Train Passengers,El Paso,1997,0
Train Passengers,Eagle Pass,1997,5016
Train Passengers,Douglas,1997,0
Train Passengers,Del Rio,1997,0
Train Passengers,Columbus,1997,0
Train Passengers,Calexico East,1997,1253
Train Passengers,Calexico,1997,301
Train Passengers,Brownsville,1997,0
Train Passengers,Andrade,1997,0
Train Passengers,Tornillo,1996,0
Train Passengers,Tecate,1996,3371
Train Passengers,Sasabe,1996,0
Train Passengers,Santa Teresa,1996,0
Train Passengers,San Ysidro,1996,0
Train Passengers,San Luis,1996,0
Train Passengers,Roma,1996,0
Train Passengers,Rio Grande City,1996,0
Train Passengers,Progreso,1996,0
Train Passengers,Presidio,1996,370
Train Passengers,Otay Mesa,1996,480
Train Passengers,Nogales,1996,0
Train Passengers,Naco,1996,0
Train Passengers,Lukeville,1996,0
Train Passengers,Laredo,1996,0
Train Passengers,Hidalgo,1996,0
Train Passengers,El Paso,1996,0
Train Passengers,Eagle Pass,1996,5336
Train Passengers,Douglas,1996,0
Train Passengers,Del Rio,1996,0
Train Passengers,Columbus,1996,0
Train Passengers,Calexico East,1996,0
Train Passengers,Calexico,1996,1728
Train Passengers,Brownsville,1996,0
Train Passengers,Andrade,1996,0
Trains,Otay Mesa,2023,85
Trains,Nogales,2023,580
Trains,Laredo,2023,2959
Trains,El Paso,2023,859
Trains,Eagle Pass,2023,1947
Trains,Calexico East,2023,180
Trains,Brownsville,2023,587
Trains,Otay Mesa,2022,172
Trains,Nogales,2022,810
Trains,Laredo,2022,4592
Trains,El Paso,2022,1225
Trains,Eagle Pass,2022,2789
Trains,Calexico East,2022,253
Trains,Brownsville,2022,825
Trains,Ysleta,2021,5
Trains,Otay Mesa,2021,134
Trains,Nogales,2021,679
Trains,Laredo,2021,4330
Trains,El Paso,2021,1149
Trains,Eagle Pass,2021,2787
Trains,Calexico East,2021,217
Trains,Brownsville,2021,752
Trains,Otay Mesa,2020,178
Trains,Nogales,2020,612
Trains,Laredo,2020,4078
Trains,El Paso,2020,1027
Trains,Eagle Pass,2020,3338
Trains,Calexico East,2020,231
Trains,Brownsville,2020,739
Trains,Otay Mesa,2019,278
Trains,Nogales,2019,695
Trains,Laredo,2019,4587
Trains,El Paso,2019,1457
Trains,Eagle Pass,2019,3430
Trains,Calexico East,2019,227
Trains,Brownsville,2019,999
Trains,Otay Mesa,2018,204
Trains,Nogales,2018,737
Trains,Laredo,2018,4251
Trains,El Paso,2018,1379
Trains,Eagle Pass,2018,3452
Trains,Calexico East,2018,246
Trains,Brownsville,2018,937
Trains,Otay Mesa,2017,477
Trains,Nogales,2017,649
Trains,Laredo,2017,4252
Trains,El Paso,2017,1498
Trains,Eagle Pass,2017,3333
Trains,Calexico East,2017,245
Trains,Brownsville,2017,829
Trains,Tornillo,2016,0
Trains,Tecate,2016,0
Trains,Sasabe,2016,0
Trains,Santa Teresa,2016,0
Trains,San Ysidro,2016,0
Trains,San Luis,2016,0
Trains,Roma,2016,0
Trains,Rio Grande City,2016,0
Trains,Progreso,2016,0
Trains,Presidio,2016,0
Trains,Otay Mesa,2016,236
Trains,Nogales,2016,742
Trains,Naco,2016,0
Trains,Lukeville,2016,0
Trains,Laredo,2016,3739
Trains,Hidalgo,2016,0
Trains,El Paso,2016,1652
Trains,Eagle Pass,2016,3062
Trains,Douglas,2016,0
Trains,Del Rio,2016,0
Trains,Columbus,2016,0
Trains,Calexico East,2016,250
Trains,Calexico,2016,0
Trains,Brownsville,2016,758
Trains,Boquillas,2016,0
Trains,Andrade,2016,0
Trains,Tornillo,2015,0
Trains,Tecate,2015,0
Trains,Sasabe,2015,0
Trains,Santa Teresa,2015,0
Trains,San Ysidro,2015,0
Trains,San Luis,2015,0
Trains,Roma,2015,0
Trains,Rio Grande City,2015,0
Trains,Progreso,2015,0
Trains,Presidio,2015,0
Trains,Otay Mesa,2015,220
Trains,Nogales,2015,801
Trains,Naco,2015,0
Trains,Lukeville,2015,0
Trains,Laredo,2015,3634
Trains,Hidalgo,2015,0
Trains,El Paso,2015,1528
Trains,Eagle Pass,2015,2814
Trains,Douglas,2015,0
Trains,Del Rio,2015,0
Trains,Columbus,2015,0
Trains,Calexico East,2015,245
Trains,Calexico,2015,0
Trains,Brownsville,2015,749
Trains,Boquillas,2015,0
Trains,Andrade,2015,0
Trains,Tornillo,2014,0
Trains,Tecate,2014,0
Trains,Sasabe,2014,0
Trains,Santa Teresa,2014,0
Trains,San Ysidro,2014,0
Trains,San Luis,2014,0
Trains,Roma,2014,0
Trains,Rio Grande City,2014,0
Trains,Progreso,2014,0
Trains,Presidio,2014,0
Trains,Otay Mesa,2014,205
Trains,Nogales,2014,795
Trains,Naco,2014,0
Trains,Lukeville,2014,0
Trains,Laredo,2014,3758
Trains,Hidalgo,2014,0
Trains,El Paso,2014,1434
Trains,Eagle Pass,2014,2728
Trains,Douglas,2014,0
Trains,Del Rio,2014,0
Trains,Columbus,2014,0
Trains,Calexico East,2014,252
Trains,Calexico,2014,0
Trains,Brownsville,2014,685
Trains,Andrade,2014,0
Trains,Tornillo,2013,0
Trains,Tecate,2013,0
Trains,Sasabe,2013,0
Trains,Santa Teresa,2013,0
Trains,San Ysidro,2013,0
Trains,San Luis,2013,0
Trains,Roma,2013,0
Trains,Rio Grande City,2013,0
Trains,Progreso,2013,0
Trains,Presidio,2013,0
Trains,Otay Mesa,2013,254
Trains,Nogales,2013,866
Trains,Naco,2013,0
Trains,Lukeville,2013,0
Trains,Laredo,2013,3629
Trains,Hidalgo,2013,0
Trains,El Paso,2013,1357
Trains,Eagle Pass,2013,2459
Trains,Douglas,2013,0
Trains,Del Rio,2013,0
Trains,Columbus,2013,0
